y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1.0,-0.058,1.185,0.231,-0.191,-0.879,-1.571,-0.647,-3.783,1.374,0.168
0.0,0.068,2.268,-3.491,2.499,-2.38,0.296,0.918,2.684,-0.084,-1.968
1.0,-0.844,5.532,0.582,3.182,0.813,1.814,1.518,2.772,2.333,-3.304
0.0,1.472,0.59,0.445,1.168,-2.355,-2.39,0.807,3.403,-0.061,-0.248
2.0,0.431,-1.196,-0.715,-1.597,0.127,-3.29,1.374,0.999,-1.272,-1.099
0.0,0.348,-2.189,0.071,-1.836,-1.578,-1.455,-0.875,-2.316,2.733,-0.54
1.0,-2.621,-0.299,-1.59,2.72,1.023,1.902,-0.444,-1.885,-1.635,-2.017
2.0,-0.072,-2.861,-2.705,0.142,-2.613,0.307,-0.422,2.207,-2.112,1.175
0.0,0.888,0.95,1.431,2.659,-0.498,-0.339,-0.955,2.772,0.018,0.818
1.0,0.965,-2.481,-4.452,1.034,-3.742,2.07,-2.753,0.372,-1.028,2.584
0.0,0.735,2.31,-2.144,2.248,2.648,-0.356,-1.492,1.2,-3.999,-0.541
2.0,-3.054,0.291,-0.886,2.117,-5.815,-2.179,2.32,-0.962,-3.825,-0.391
1.0,-3.255,-1.309,-3.281,2.814,2.086,2.414,-1.993,1.069,0.97,0.385
1.0,-4.017,1.199,-3.956,4.487,2.161,-2.175,-1.2,3.471,-0.482,-2.675
2.0,2.973,-2.877,-4.242,0.535,-3.845,1.073,2.07,-0.211,2.715,2.12
0.0,1.998,3.035,-0.961,-2.051,-0.346,-1.509,-0.989,2.341,-2.238,-3.263
0.0,1.48,1.706,-2.799,3.283,-1.105,-0.09,2.416,0.178,-2.082,-1.623
0.0,-0.566,0.768,0.059,-4.115,-0.667,1.625,1.461,0.556,1.607,-3.273
0.0,2.155,2.811,-3.2,0.678,-0.828,0.532,-0.598,1.066,-4.387,-2.826
1.0,-2.896,2.711,-2.872,-0.081,1.599,3.959,-0.543,0.749,0.022,0.266
1.0,-1.57,-3.147,-1.811,1.685,0.414,0.225,-1.386,-0.364,-0.7,-1.759
0.0,-0.954,-1.962,-2.396,-0.707,0.115,-1.589,1.198,-3.456,3.271,0.271
1.0,-5.272,0.332,-4.873,1.017,3.763,2.843,-0.283,2.863,-1.035,0.428
2.0,3.197,-2.729,-4.258,1.441,-1.732,0.889,-0.037,0.449,5.13,6.226
1.0,-2.371,4.698,-1.953,-0.345,2.757,1.205,-1.296,4.979,-3.335,-2.021
1.0,-0.957,-3.83,0.751,4.043,-0.306,-0.311,2.56,-1.091,-3.618,-2.496
2.0,0.011,0.17,-2.608,-0.956,0.595,-0.27,1.5,-0.559,-1.564,-3.157
0.0,4.365,2.252,-3.026,2.497,-2.413,-0.151,3.537,-0.943,-1.984,-4.004
2.0,-1.108,-0.016,-1.225,2.981,-5.248,-1.736,0.769,-0.869,-3.35,1.028
0.0,0.048,2.209,-6.875,-3.462,-0.518,4.525,5.802,-1.076,-1.889,-2.806
0.0,-2.557,-4.491,0.58,-1.121,-1.687,2.739,1.034,-1.518,3.437,-0.914
2.0,2.498,-2.948,0.428,-1.609,2.039,-3.22,4.275,-0.579,2.014,-2.144
0.0,0.491,4.257,-0.536,0.972,-2.097,-1.726,1.235,3.042,-0.612,-3.161
1.0,-1.393,3.095,-0.434,1.694,-0.206,0.472,1.014,1.168,-0.496,-2.501
2.0,3.866,-2.25,-3.008,-3.029,3.017,2.913,-3.359,3.964,0.411,-2.612
1.0,-2.015,0.28,-2.435,3.999,1.801,-2.062,-4.19,0.691,-2.054,0.272
2.0,0.191,-1.006,-1.335,3.946,-2.732,-1.041,2.087,0.995,1.756,2.527
0.0,0.924,3.498,-0.9,2.21,-3.135,-2.218,0.359,3.442,-0.021,-2.622
2.0,0.867,-0.236,-1.545,2.37,-4.3,-2.007,1.376,0.678,-0.589,2.355
2.0,-3.842,-2.543,1.001,1.323,-2.802,-0.713,-2.555,-4.199,-0.245,-0.395
0.0,-2.693,3.022,-0.382,-3.111,-3.117,0.864,1.699,-0.946,0.453,-3.974
2.0,4.242,-3.04,-5.802,-2.097,-1.307,1.058,2.255,1.731,4.022,2.235
2.0,1.391,-1.287,-0.124,-1.795,0.57,2.647,-2.128,1.929,-2.471,-0.837
1.0,1.554,-2.745,-1.214,1.929,-2.842,2.449,-0.701,1.64,-4.976,1.373
1.0,1.507,-0.311,-0.782,2.808,-0.743,-2.469,1.395,1.37,-0.491,-1.029
1.0,0.207,4.131,2.74,1.816,1.113,4.291,0.541,5.447,1.803,-3.84
1.0,-1.277,0.872,-3.478,-1.578,-2.012,2.674,-4.611,-2.416,0.17,-3.171
0.0,3.792,2.25,-2.87,3.802,-4.68,-2.02,6.818,-1.246,-0.795,-4.424
2.0,5.543,-0.813,-3.555,-1.213,2.258,5.044,-4.778,4.089,-0.109,-0.074
1.0,-2.092,-1.58,-4.137,0.312,-1.089,2.861,-2.318,-0.532,-1.227,-2.8
0.0,-3.976,0.789,1.002,-3.733,-1.667,3.385,1.571,0.554,3.335,-0.291
1.0,0.944,2.766,0.307,4.294,1.443,-1.427,-2.939,-0.532,-2.776,-3.789
1.0,-3.122,1.149,0.373,2.021,-0.884,1.483,-2.23,-1.886,-0.984,-3.232
1.0,-2.121,4.579,-2.556,2.321,3.198,0.7,-0.79,0.214,-1.992,-3.187
2.0,0.501,-0.878,-3.604,-0.646,-0.345,-1.596,-0.592,-0.345,0.276,-3.369
0.0,3.293,-1.009,-1.699,-0.386,-4.559,-0.776,1.507,3.092,0.582,-1.714
0.0,1.004,3.188,-1.202,2.731,-3.167,-3.002,3.073,1.062,-1.774,-3.1
1.0,-1.906,-3.576,-1.366,4.622,2.824,0.744,0.679,1.452,-2.808,-2.972
0.0,1.293,3.703,-3.515,2.8,-3.272,-1.113,5.28,-0.287,-0.475,-4.181
0.0,-1.292,-3.737,1.818,-1.074,0.228,-2.165,-2.673,-0.773,3.627,-1.924
2.0,4.496,-1.742,-1.381,1.838,1.226,-1.933,-1.404,3.133,4.559,-0.436
0.0,2.972,2.624,1.703,0.593,-2.433,-4.127,-0.353,3.282,-1.257,-2.952
1.0,-1.421,-3.159,-5.115,2.132,-2.358,5.732,-2.511,1.768,-3.809,-1.091
0.0,3.349,3.348,-2.693,0.33,-4.913,-2.117,2.532,1.795,-1.051,-5.96
1.0,-2.04,2.9,-1.228,-0.625,1.22,2.394,-2.603,1.759,-2.133,0.958
2.0,1.275,-0.576,-3.914,1.935,-2.608,-0.14,2.967,1.497,0.733,0.763
0.0,0.248,1.609,3.043,1.018,-5.729,-2.92,2.13,5.822,4.597,-1.184
1.0,-0.483,0.036,-0.622,0.636,2.197,3.546,-1.692,1.579,-2.016,0.484
2.0,3.391,-2.602,-1.658,1.102,-0.713,-1.318,1.326,-2.824,0.314,-0.431
1.0,0.459,-0.389,2.265,2.531,2.139,2.405,-3.713,2.97,-3.078,-2.945
1.0,-1.036,2.497,-0.643,0.787,1.189,2.651,-0.866,0.97,-1.655,-1.49
0.0,-4.023,0.327,-6.08,0.434,4.396,-0.352,-1.59,1.988,-5.291,0.107
2.0,-0.388,0.108,-0.687,-3.27,0.05,1.737,-2.853,2.122,-0.998,-2.738
1.0,1.129,3.622,0.833,2.19,3.696,3.295,-1.935,-0.649,-3.221,-3.01
2.0,0.139,2.437,1.793,1.883,-3.749,-6.346,-4.419,2.585,-0.805,2.382
0.0,-1.124,-1.179,-3.176,-3.067,-1.423,2.894,2.764,-1.277,1.164,0.126
1.0,2.498,-0.543,0.366,3.952,-0.974,-1.744,3.086,1.68,2.756,0.887
1.0,-0.605,0.932,-0.638,2.343,1.501,2.313,-0.539,-0.722,-2.184,-5.655
0.0,-1.182,0.831,-1.622,4.473,0.572,0.688,-1.078,2.091,-1.068,2.064
1.0,-0.304,0.852,-0.914,-0.028,-2.855,1.144,-2.068,-0.654,-2.145,-1.769
0.0,0.284,-4.738,-1.273,-2.12,-1.364,4.008,3.453,-2.165,2.864,-1.026
2.0,2.005,0.491,-3.987,-3.978,1.01,2.654,1.785,1.666,-2.607,-1.583
0.0,-1.762,-2.466,1.54,-1.564,0.995,-4.594,-3.958,-0.481,3.748,-0.794
0.0,5.424,2.808,-2.014,0.383,-1.02,-1.765,0.428,-0.488,-5.257,-4.719
1.0,-0.369,1.985,-0.133,1.816,-0.386,3.341,-2.073,0.296,2.067,-0.822
1.0,1.654,0.365,1.707,1.923,-0.136,2.123,-2.745,0.322,-1.775,-3.359
0.0,-2.277,-5.527,0.888,0.531,0.613,1.818,-0.46,-1.901,5.222,-3.345
2.0,-0.235,-2.831,-0.041,0.228,2.392,1.109,-2.032,0.26,-1.75,-2.695
0.0,-2.648,-1.219,-2.824,-0.694,-0.875,2.556,3.348,-1.278,0.222,-3.768
0.0,-5.794,3.438,-0.005,-2.792,-5.884,4.246,3.767,-0.763,0.53,-0.098
0.0,-0.638,-0.256,0.099,0.402,0.127,-1.233,-0.129,3.473,-0.478,1.815
2.0,2.924,-0.264,0.925,4.491,0.642,-3.29,4.615,5.198,3.801,0.81
0.0,-5.055,1.472,-0.78,-3.247,-2.585,1.575,0.366,-0.679,1.786,-1.232
1.0,-2.842,-0.067,-3.624,0.684,1.051,-0.474,-1.108,3.052,-2.852,-0.947
2.0,4.445,-3.571,-2.021,0.526,2.689,-0.799,0.029,-0.104,5.404,1.92
0.0,-1.789,0.167,-3.677,-2.773,1.174,2.833,2.699,1.35,-0.709,-3.575
2.0,2.822,-5.233,-1.809,-0.333,2.063,0.061,2.88,-2.821,2.729,-0.281
2.0,2.597,-0.527,-1.336,6.952,-0.523,-0.919,2.329,4.013,5.023,5.465
0.0,0.659,-1.848,-5.056,0.477,-4.166,1.58,3.088,1.425,-1.403,-0.1
0.0,-3.647,-1.26,2.294,-1.471,-2.183,-0.763,-0.958,-3.001,5.551,-1.659
1.0,-1.826,0.211,0.281,0.276,2.203,3.271,-2.424,2.502,-3.418,-1.03
1.0,1.088,-1.435,-1.862,1.894,1.17,3.296,-2.108,-1.121,-0.269,0.092
1.0,-2.139,2.803,-2.642,-0.351,1.658,0.93,0.862,1.755,-3.488,-2.639
1.0,-2.025,3.12,-2.219,2.065,2.281,-0.416,0.191,2.669,-2.623,-3.795
1.0,-0.285,0.764,0.582,-1.302,3.468,6.499,-1.199,2.981,-3.106,0.406
2.0,-1.307,-1.845,2.185,-0.497,3.127,1.074,-0.072,0.343,-2.243,1.548
2.0,-3.3,-4.698,2.372,1.883,2.855,-1.264,-2.379,-1.882,-4.339,-3.257
2.0,2.837,-4.504,-4.633,0.042,-0.887,2.34,3.16,-0.186,2.651,0.546
0.0,-1.19,-1.942,-0.899,-3.01,-1.124,-1.425,-0.364,-0.815,2.295,2.589
2.0,4.066,-0.085,-0.96,-2.395,1.374,6.101,-3.817,4.428,-0.108,-0.699
1.0,0.075,-1.749,-3.206,1.65,-0.973,3.649,-1.995,2.197,-3.248,-3.687
2.0,1.766,-1.59,-2.568,-3.427,1.495,2.317,-1.269,2.179,-3.03,-3.067
0.0,-4.746,0.384,-1.097,-0.501,-2.774,3.388,2.88,-0.768,-0.053,-4.16
2.0,0.3,2.656,-0.679,2.384,-4.176,-4.257,-2.489,6.48,0.348,3.116
1.0,-3.578,0.74,0.167,0.521,-2.029,0.765,-3.199,-1.65,-1.014,-6.708
2.0,-3.231,0.202,3.005,0.319,1.156,0.677,-2.995,0.442,2.745,-2.217
2.0,0.454,-0.633,-4.011,2.029,-4.414,0.46,1.945,3.327,4.478,5.026
1.0,-4.19,-5.405,-0.855,3.756,-0.597,-1.02,-0.528,-3.285,0.365,-1.047
1.0,0.675,-3.423,-2.239,3.338,1.323,0.879,-0.873,2.049,-0.738,0.332
0.0,2.466,7.02,-0.307,5.208,-0.433,-0.053,0.873,0.9,-1.306,-4.905
0.0,-2.591,-0.408,-0.305,-1.404,-0.35,1.747,0.428,0.772,1.368,-1.752
2.0,3.572,-3.977,-4.247,-1.254,4.644,0.208,2.259,0.852,-1.645,-1.006
1.0,-4.947,3.765,-1.768,1.306,1.804,3.362,1.183,4.968,1.652,-2.554
0.0,3.576,4.6,-2.957,3.097,-2.206,0.154,2.077,0.115,-2.872,-5.524
1.0,-0.038,-0.383,2.273,0.545,-0.945,2.633,-1.733,2.901,-0.896,-0.549
0.0,-2.265,0.334,-1.59,-2.273,-4.947,0.103,0.991,-2.54,-0.055,0.938
0.0,-0.391,2.012,-4.007,-2.745,-0.321,-1.707,1.831,0.189,-2.365,-0.835
0.0,-0.636,2.967,-2.419,2.525,-2.268,0.115,0.466,2.311,-1.128,-1.729
2.0,-0.109,-2.163,-3.713,0.977,-2.514,0.419,1.859,-5.532,1.007,3.026
1.0,-0.95,-3.416,-3.306,0.694,-3.491,2.083,-3.185,-1.842,-0.579,-0.415
2.0,1.865,-1.671,0.663,0.388,-0.818,-3.322,3.511,1.695,-0.036,-1.452
1.0,1.745,2.12,0.97,2.74,1.626,2.802,-1.778,-2.096,-1.331,-2.66
1.0,-1.04,-1.53,-0.496,2.059,-0.085,-0.514,-0.44,-1.409,-0.319,-1.473
0.0,1.788,2.4,-3.709,2.419,-6.875,-1.366,2.722,2.788,0.438,-4.347
0.0,-0.975,-1.708,-2.616,-1.506,-3.113,1.764,2.118,-2.38,0.383,-0.023
2.0,0.443,-3.799,-2.119,2.002,-0.307,0.946,3.009,2.759,-3.0,-1.916
2.0,2.994,3.421,-1.921,-0.466,-2.268,-1.581,-2.51,2.977,-2.247,-4.738
2.0,0.617,-1.007,-4.687,-2.359,-0.515,-2.311,-0.641,0.186,-0.463,-4.521
1.0,-3.118,-2.406,1.125,4.73,-0.648,-1.303,2.047,-4.342,-0.268,-0.231
2.0,1.21,-3.947,2.165,-3.028,3.281,1.645,0.528,2.556,-1.638,-1.275
2.0,3.389,-3.119,-4.119,-1.862,3.516,0.907,-0.441,1.678,-2.222,0.572
2.0,-0.266,-3.107,0.418,-1.858,1.241,-0.083,-2.347,1.122,-2.588,-0.583
2.0,-2.722,1.012,-3.137,2.745,-6.742,-0.812,-1.275,2.192,-3.893,4.221
0.0,-1.216,0.54,-0.824,-0.948,-4.045,-3.764,2.495,4.347,0.314,-0.678
0.0,1.203,1.278,-2.235,4.288,-2.568,0.017,0.835,1.974,-0.015,-0.955
2.0,-1.611,-1.465,0.103,0.414,2.938,-0.924,-1.49,-0.298,-0.398,-1.469
0.0,-1.896,-4.065,0.106,-3.141,-3.518,-2.29,1.478,3.807,0.039,3.455
2.0,0.477,-5.515,-0.397,0.221,3.503,0.324,-4.849,1.139,-1.092,-3.669
0.0,0.816,0.328,0.488,0.104,-2.073,-0.85,2.388,1.361,-0.403,-0.078
2.0,2.363,-3.464,-4.22,-1.471,4.239,-0.849,-1.27,1.387,-0.415,-1.391
1.0,-1.084,-3.41,-3.579,0.97,-4.767,2.307,-3.074,0.891,-1.945,1.057
0.0,-3.873,-2.571,-1.572,1.099,-0.989,0.417,2.107,-2.834,2.854,-0.142
0.0,-2.235,2.105,-2.887,-3.825,-3.208,4.738,5.179,-1.641,-0.364,-4.678
2.0,0.63,-2.249,-0.488,-3.3,5.41,0.321,3.273,1.679,-0.423,-0.052
0.0,-2.127,3.297,-6.859,-3.074,-1.578,3.929,7.915,-1.319,-2.021,0.27
1.0,0.196,0.322,0.184,2.454,2.947,1.55,-3.075,0.203,-4.049,-0.916
1.0,2.912,-2.146,-1.39,1.849,0.618,-1.704,-3.517,-0.041,-4.768,-2.14
1.0,-2.831,-6.693,-0.299,3.472,-2.696,-0.491,-0.838,-0.693,-2.954,-0.913
1.0,-2.137,1.781,-0.175,0.913,2.082,3.156,-0.639,2.491,-1.811,-2.626
2.0,-0.807,-0.535,0.667,2.55,-2.547,-2.776,2.573,1.948,-0.839,-0.936
1.0,0.344,3.851,0.725,0.496,1.153,2.85,-0.956,0.807,-1.804,-1.964
0.0,1.375,4.009,-1.628,2.978,-1.498,-0.393,1.541,1.528,-0.763,-3.188
1.0,-0.195,3.803,1.561,1.923,-0.223,0.943,-2.411,3.078,-0.535,-2.96
1.0,-1.292,-3.135,0.73,3.416,2.384,1.415,1.547,-0.063,-5.402,-5.583
2.0,0.844,-0.99,-2.589,-1.144,-1.165,-2.077,-3.082,-0.518,0.946,2.842
1.0,-0.067,2.145,1.272,3.023,-0.769,2.686,-1.703,-0.68,2.167,-2.562
0.0,-4.379,-1.358,-1.625,-2.679,-2.783,4.93,4.087,-3.526,4.947,0.209
2.0,2.595,-3.204,-2.666,0.083,0.837,-0.43,4.846,-3.368,3.19,0.21
1.0,-1.643,-4.181,-1.012,1.953,-2.572,-0.751,-1.662,-0.238,-1.668,0.926
2.0,1.586,-1.131,-1.294,1.697,-0.786,-1.854,3.784,1.21,2.968,2.362
0.0,-4.282,-2.345,-1.032,0.083,-2.873,2.477,0.444,-2.0,1.802,-1.322
0.0,3.477,2.334,-1.362,3.079,-2.819,-3.726,3.419,1.488,0.649,-3.559
2.0,2.801,-4.06,-0.636,0.788,2.456,-1.454,1.393,-3.858,2.984,1.901
0.0,1.838,-2.304,-2.294,-1.755,-0.654,-0.509,1.86,1.296,-1.097,1.187
1.0,-0.182,-1.525,-0.426,0.766,-2.351,1.005,-0.375,-1.398,-3.549,-2.706
1.0,1.293,0.626,0.682,2.803,0.701,-0.757,-3.068,-1.174,-3.805,-1.906
1.0,-2.076,-3.813,-2.48,-0.438,-5.109,1.723,-4.857,-0.227,-1.206,-3.309
1.0,-2.325,-2.122,-0.284,0.306,-2.231,-0.617,-2.022,-3.5,-0.354,-1.446
1.0,-5.358,-0.154,1.436,1.468,-3.508,0.201,-3.5,-1.336,-1.719,-4.96
2.0,0.197,-1.173,-3.905,0.34,-2.232,0.054,1.383,3.513,0.023,2.297
0.0,2.035,0.17,-1.814,-0.711,-3.641,-2.304,3.425,2.631,-0.148,-2.152
1.0,0.036,0.303,1.289,3.183,1.958,0.002,-0.772,-0.014,-1.904,-1.68
1.0,1.098,-0.366,-4.108,-2.179,-4.796,2.837,-3.985,-1.177,-1.257,1.083
0.0,-0.769,-1.467,-2.363,-0.949,-3.381,2.973,3.452,-2.306,-0.012,-1.699
1.0,-2.002,1.758,1.324,1.763,1.058,-1.385,-0.222,-5.227,1.172,-3.884
2.0,-0.502,-2.771,-0.173,0.596,3.187,-1.599,-0.229,-0.459,-0.662,-1.972
2.0,3.205,-1.074,-3.824,-3.998,0.355,0.61,2.438,1.588,-3.459,-3.073
2.0,1.757,-4.027,-2.296,-0.783,1.897,-0.365,-3.199,1.142,-1.747,-5.46
1.0,-1.617,4.465,-1.23,0.666,-1.217,2.219,-0.317,-0.122,0.964,-3.537
2.0,3.175,-1.256,-3.199,-0.307,0.479,1.899,-4.443,1.866,-1.339,0.978
1.0,-4.201,1.903,-4.85,-0.889,0.701,-0.871,0.485,2.846,-3.52,-1.394
0.0,0.101,1.605,-2.136,1.803,-2.047,0.081,0.215,3.145,0.149,-1.208
1.0,-1.24,0.459,0.573,1.12,1.792,4.431,-4.084,-2.837,-2.049,1.664
0.0,0.473,-5.478,0.475,0.454,-0.711,0.186,-0.408,-2.301,3.005,-2.503
1.0,-4.914,-0.287,-6.155,2.013,2.587,-0.107,-0.451,4.537,0.114,1.004
1.0,0.215,-2.942,-1.981,0.732,-2.719,2.801,-1.546,0.648,-4.004,-1.67
2.0,0.841,0.78,-1.174,3.38,-4.26,-2.263,4.467,4.281,0.812,1.523
1.0,-2.802,-2.769,-5.184,-0.482,2.555,2.807,-3.587,0.915,-2.449,2.921
2.0,0.937,-2.312,1.381,-3.108,1.221,2.174,-0.566,2.157,-3.996,-0.569
0.0,1.558,4.637,-2.542,5.936,-0.187,-0.54,2.16,0.811,0.873,-3.163
0.0,-1.671,5.611,1.042,1.523,-0.832,-1.445,-3.344,4.853,-0.514,-2.232
2.0,1.724,-3.25,-2.31,1.285,0.076,-0.054,-0.697,0.039,0.068,2.904
1.0,-3.304,4.252,-0.964,-0.117,-0.733,4.126,-0.24,2.834,2.903,-1.498
0.0,-0.379,1.097,-4.34,-2.209,-1.506,3.602,5.005,-0.939,-1.743,-4.891
0.0,-2.809,-2.85,1.739,-0.233,-4.265,4.282,2.415,-3.093,2.977,-5.869
0.0,0.464,1.077,0.568,3.03,-0.13,2.378,0.637,-0.052,-4.679,-0.146
1.0,0.466,-2.871,-3.839,2.153,0.934,1.753,0.583,0.313,-1.187,-0.095
2.0,2.637,-1.915,0.337,3.952,-0.171,-1.916,1.423,3.102,1.967,1.51
0.0,3.324,0.945,-1.711,0.723,-4.934,-1.244,2.413,1.704,0.416,-3.428
0.0,-1.12,-2.062,-0.487,-0.333,-1.35,2.273,2.682,-1.815,1.902,-3.935
1.0,-3.939,4.321,-2.027,-0.149,2.271,2.226,-2.58,-0.734,-3.42,-0.19
1.0,-0.278,1.92,0.747,2.586,-0.144,-1.248,0.386,-3.504,0.198,0.589
2.0,1.489,-2.862,0.622,2.05,0.859,-2.049,0.823,2.154,-0.647,-4.271
2.0,1.398,-1.521,-4.26,0.519,-1.108,-0.08,-3.641,-0.496,-3.713,-2.052
1.0,-2.505,0.758,-3.798,-0.758,1.872,1.934,-1.181,2.948,-2.271,0.537
0.0,0.051,-2.644,0.697,-0.052,-1.26,-1.515,0.665,2.39,0.986,2.798
2.0,1.818,-2.468,-2.289,-4.145,-1.175,-2.117,2.763,-0.976,0.713,-1.726
1.0,-1.711,5.187,0.915,2.008,1.354,-0.279,0.513,3.296,-2.541,-4.101
2.0,-2.02,0.524,-1.856,2.588,-6.244,-1.352,3.536,1.954,-0.553,1.682
2.0,0.869,-1.973,-3.155,4.553,-0.317,1.071,-1.674,4.469,1.134,3.767
1.0,-3.117,-5.325,-1.708,1.382,-2.48,0.768,-1.993,-1.872,-2.003,-1.541
0.0,-0.279,0.162,-2.232,-2.306,-2.243,3.951,3.656,0.165,-1.24,-3.342
1.0,-1.53,1.856,1.085,-0.716,2.601,5.058,-1.772,2.145,-3.301,-0.377
2.0,1.374,-3.31,-2.137,1.512,1.711,-0.09,0.977,-0.461,2.833,1.458
2.0,0.734,2.231,0.371,-3.038,-1.819,3.784,-2.23,2.588,-1.442,-0.352
2.0,1.884,-1.336,-0.568,4.653,-2.251,-1.406,-2.602,2.833,-1.08,-0.046
2.0,-1.198,1.523,-0.933,0.731,-3.135,-3.925,-0.471,-0.052,0.034,4.072
0.0,3.265,3.101,-2.568,0.153,-0.841,-0.792,-1.483,0.225,-5.149,-4.043
0.0,-2.254,-5.149,0.07,0.922,-2.422,1.208,1.848,-4.183,3.787,-1.442
1.0,-2.064,-3.308,-2.08,2.479,-2.379,1.796,-1.51,-1.612,-1.477,1.179
1.0,-1.757,1.637,-0.331,2.49,0.267,1.375,0.328,-2.255,-1.859,-1.286
1.0,-1.954,-1.893,-2.655,1.845,0.438,-2.067,-4.794,0.706,-4.089,0.077
2.0,4.455,-1.449,0.66,0.221,0.83,-4.223,-0.205,1.617,1.674,-1.328
1.0,-1.311,-5.09,-2.406,0.379,-4.968,1.471,-2.979,-1.695,-2.601,1.508
2.0,0.7,0.508,-1.408,-1.996,0.363,2.527,-2.223,1.841,-0.221,-2.54
0.0,-1.274,-4.798,-2.382,0.383,-2.087,3.85,1.829,-3.063,2.223,0.253
2.0,-0.389,-0.901,-2.776,1.47,-2.819,-0.771,0.442,1.212,-0.131,4.8
2.0,0.773,-1.898,-0.928,2.845,-1.718,-1.225,-2.415,-0.32,-0.874,0.698
2.0,2.242,-2.195,-1.663,-1.858,-0.033,0.857,-1.474,1.458,-2.78,0.261
1.0,-0.611,-4.586,-4.399,0.898,-1.635,2.656,-1.057,-0.382,-2.72,-1.369
0.0,4.457,0.442,-2.094,-0.683,-2.989,-0.791,2.737,1.067,-1.954,-3.258
2.0,-1.336,0.196,-1.462,-0.342,-1.754,-0.729,-0.892,-1.175,-2.834,-2.076
1.0,-2.045,1.397,-2.944,0.282,-0.268,1.211,-2.645,-0.794,-0.914,0.518
0.0,-5.551,-2.809,3.793,-0.951,-4.189,2.682,-0.261,-2.026,4.411,-3.718
1.0,-0.552,3.256,0.18,1.2,1.76,2.897,-1.67,1.249,-1.522,-2.313
0.0,0.85,-1.912,-2.014,-3.292,0.893,1.351,1.486,0.685,0.792,-2.418
1.0,-2.934,-0.646,-4.796,2.025,0.032,0.077,-1.271,0.471,0.498,-0.022
2.0,-2.299,0.076,1.227,-0.93,0.848,1.125,-3.068,0.359,-3.348,0.272
2.0,3.013,-2.133,-0.704,-0.708,4.403,3.541,-1.682,2.503,-1.832,1.481
2.0,1.887,-0.555,0.386,3.416,0.739,-3.316,-1.324,2.92,0.956,3.145
0.0,-0.417,3.11,-0.103,2.392,3.741,1.24,0.519,-1.844,-0.815,-2.414
1.0,-2.04,2.893,0.168,-0.48,2.66,4.375,-2.255,-0.038,-3.589,0.511
2.0,2.232,-0.909,-3.566,1.543,-1.925,-0.405,2.717,2.607,1.905,1.753
2.0,0.856,-0.719,-0.256,3.826,-2.063,-2.198,2.161,0.392,0.835,0.823
1.0,-2.405,-5.042,-3.464,1.603,-1.862,2.283,-1.608,-2.008,-1.976,-0.325
0.0,-0.186,1.3,-3.759,0.483,-2.7,-1.023,0.229,2.739,-1.674,-1.875
2.0,4.167,-0.67,-0.496,1.28,-1.207,-3.107,1.202,2.124,3.831,-0.235
1.0,0.949,-1.596,-1.731,2.379,-0.334,2.413,0.832,-0.328,-3.348,-0.908
0.0,-2.489,1.169,-2.473,-2.517,-3.939,2.755,3.819,-3.721,1.884,-1.593
2.0,1.861,-0.333,-1.94,-1.933,-0.375,1.858,-0.535,1.309,-2.034,-0.532
2.0,2.814,-1.731,-1.494,3.456,0.43,-1.352,-0.737,-0.196,4.271,4.408
2.0,4.538,-0.734,-0.008,3.433,0.738,-3.146,1.315,1.894,3.984,0.211
0.0,2.19,2.335,0.428,2.356,-3.132,-2.512,4.536,0.464,0.338,-2.311
2.0,0.542,-2.724,0.555,-1.292,1.234,1.263,-3.402,1.733,-1.597,-0.343
1.0,-0.332,2.991,4.836,2.217,0.318,3.641,-3.51,0.606,-1.03,-2.956
2.0,2.637,-1.712,-1.989,-0.267,2.836,2.912,-4.231,2.261,-1.209,-0.049
0.0,-3.531,-0.25,-0.225,-0.426,-4.354,-0.225,-0.026,-3.467,2.646,1.032
1.0,-2.283,-0.515,-2.028,-0.087,2.749,4.974,-3.059,-0.843,-2.272,1.783
2.0,2.797,-3.546,-1.488,-1.614,1.896,0.864,-2.116,2.191,-0.825,-3.754
1.0,-1.456,-0.617,0.985,3.432,2.284,0.121,1.438,-2.887,-1.464,-4.332
1.0,-3.559,7.68,-1.993,2.765,0.044,-3.945,1.652,3.032,-1.181,-4.887
1.0,0.834,-1.309,-0.043,1.542,0.823,2.551,-4.284,-0.646,-2.043,-0.988
0.0,0.717,4.272,-4.264,1.136,-3.149,-4.211,3.695,0.435,-4.637,-5.044
0.0,-2.183,-1.945,2.409,-0.648,-5.863,1.252,-0.19,-2.556,2.169,-0.314
0.0,1.76,1.203,-0.5,-0.836,-4.304,-2.183,4.806,1.774,0.213,-2.749
2.0,-1.243,-1.053,0.773,-1.91,0.257,0.944,-2.353,0.978,-2.147,-2.186
1.0,1.333,-1.03,-0.528,-0.311,-0.575,-1.616,-1.814,-0.353,0.161,0.137
1.0,-0.176,-1.279,-0.173,0.765,-3.152,-0.154,-0.357,-2.86,-1.642,1.113
0.0,0.781,2.331,-1.919,3.445,-2.728,-1.713,2.344,1.404,-1.383,-1.672
0.0,-3.225,-2.284,1.059,-1.083,0.819,0.442,0.805,-0.098,3.125,-3.982
0.0,-1.456,-1.286,0.003,0.763,-1.36,-1.807,2.169,2.267,0.174,2.606
0.0,-0.835,-1.585,-2.246,-3.779,2.914,0.098,1.025,1.066,2.353,-0.09
